0 1027.18
3.53 1033.68
7.06 1047.35
10.59 1077.35
14.12 1113.32
17.65 1170.46
21.18 1238.66
24.71 1330.3
28.24 1446.24
31.77 1589.06
35.3 1771.23
38.83 2002.35
42.36 2300.5
45.89 2687.83
49.42 3197.25
52.95 3873.44
56.48 4814.96
60.01 6123.97
63.54 7995.32
67.07 10720.5
