1.12	1.22233	1.44785	-0.447849	0.222331
1.13	1.21784	1.45005	-0.45005	0.217841
1.14	1.21333	1.45221	-0.452206	0.21333
1.15	1.2088	1.45432	-0.454317	0.208797
1.16	1.20424	1.45638	-0.456382	0.204244
1.17	1.19967	1.4584	-0.458402	0.19967
1.18	1.19508	1.46038	-0.460375	0.195076
1.19	1.19046	1.4623	-0.462303	0.190462
1.2	1.18583	1.46418	-0.464184	0.18583
1.21	1.18118	1.46602	-0.46602	0.181179
1.22	1.17651	1.46781	-0.467808	0.17651
1.23	1.17182	1.46955	-0.46955	0.171823
1.24	1.16712	1.47124	-0.471244	0.167119
1.25	1.1624	1.47289	-0.472892	0.162398
1.26	1.15766	1.47449	-0.474492	0.157661
1.27	1.15291	1.47605	-0.476045	0.152908
1.28	1.14814	1.47755	-0.47755	0.14814
1.29	1.14336	1.47901	-0.479008	0.143358
1.3	1.13856	1.48042	-0.480418	0.13856
1.31	1.13375	1.48178	-0.481779	0.133749
1.32	1.12893	1.48309	-0.483092	0.128925
1.33	1.12409	1.48436	-0.484358	0.124088
1.34	1.11924	1.48557	-0.485574	0.119238
1.35	1.11438	1.48674	-0.486742	0.114376
1.36	1.1095	1.48786	-0.487862	0.109503
1.37	1.10462	1.48893	-0.488932	0.104619
1.38	1.09972	1.48995	-0.489954	0.0997249
1.39	1.09482	1.49093	-0.490927	0.0948204
1.4	1.08991	1.49185	-0.49185	0.0899065
1.41	1.08498	1.49272	-0.492725	0.0849836
1.42	1.08005	1.49355	-0.49355	0.0800522
1.43	1.07511	1.49433	-0.494326	0.0751127
1.44	1.07017	1.49505	-0.495052	0.0701658
1.45	1.06521	1.49573	-0.495729	0.0652119
1.46	1.06025	1.49636	-0.496356	0.0602514
1.47	1.05528	1.49693	-0.496934	0.0552849
1.48	1.05031	1.49746	-0.497462	0.0503129
1.49	1.04534	1.49794	-0.49794	0.0453358
1.5	1.04035	1.49837	-0.498369	0.0403542
1.51	1.03537	1.49875	-0.498747	0.0353686
1.52	1.03038	1.49908	-0.499076	0.0303794
1.53	1.02539	1.49936	-0.499355	0.0253872
1.54	1.02039	1.49958	-0.499584	0.0203925
1.55	1.0154	1.49976	-0.499763	0.0153957
1.56	1.0104	1.49989	-0.499892	0.0103974
1.57	1.0054	1.49997	-0.499971	0.00539806
1.58	1.0004	1.5	-0.5	0.000398163
1.59	0.995398	1.49998	-0.499979	-0.00460177
1.6	0.990399	1.49991	-0.499908	-0.00960125
1.61	0.9854	1.49979	-0.499787	-0.0145998
1.62	0.980403	1.49962	-0.499616	-0.0195968
1.63	0.975408	1.49939	-0.499395	-0.0245919
1.64	0.970415	1.49912	-0.499124	-0.0295845
1.65	0.965426	1.4988	-0.498803	-0.0345742
1.66	0.96044	1.49843	-0.498433	-0.0395604
1.67	0.955457	1.49801	-0.498012	-0.0445427
1.68	0.950479	1.49754	-0.497542	-0.0495205
1.69	0.945507	1.49702	-0.497022	-0.0544934
1.7	0.940539	1.49645	-0.496452	-0.0594608
1.71	0.935578	1.49583	-0.495832	-0.0644222
1.72	0.930623	1.49516	-0.495163	-0.0693773
1.73	0.925675	1.49444	-0.494445	-0.0743254
1.74	0.920734	1.49368	-0.493677	-0.079266
1.75	0.915801	1.49286	-0.49286	-0.0841987
1.76	0.910877	1.49199	-0.491993	-0.089123
1.77	0.905962	1.49108	-0.491077	-0.0940384
1.78	0.901056	1.49011	-0.490112	-0.0989444
1.79	0.896159	1.4891	-0.489098	-0.103841
1.8	0.891274	1.48804	-0.488035	-0.108726
1.81	0.886399	1.48692	-0.486924	-0.113601
1.82	0.881535	1.48576	-0.485763	-0.118465
1.83	0.876684	1.48455	-0.484555	-0.123316
1.84	0.871845	1.4833	-0.483297	-0.128155
1.85	0.867018	1.48199	-0.481991	-0.132982
1.86	0.862205	1.48064	-0.480638	-0.137795
1.87	0.857405	1.47924	-0.479236	-0.142595
1.88	0.85262	1.47779	-0.477786	-0.14738
1.89	0.84785	1.47629	-0.476288	-0.15215
1.9	0.843095	1.47474	-0.474743	-0.156905
1.91	0.838355	1.47315	-0.47315	-0.161645
1.92	0.833632	1.47151	-0.47151	-0.166368
1.93	0.828925	1.46982	-0.469823	-0.171075
1.94	0.824236	1.46809	-0.468089	-0.175764
1.95	0.819564	1.46631	-0.466308	-0.180436
1.96	0.81491	1.46448	-0.46448	-0.18509
1.97	0.810274	1.46261	-0.462606	-0.189726
1.98	0.805658	1.46069	-0.460685	-0.194342
1.99	0.801061	1.45872	-0.458719	-0.198939
2	0.796483	1.45671	-0.456707	-0.203517
2.01	0.791927	1.45465	-0.454649	-0.208073
2.02	0.787391	1.45255	-0.452545	-0.212609
2.03	0.782876	1.4504	-0.450397	-0.217124
2.04	0.778383	1.4482	-0.448203	-0.221617
2.05	0.773912	1.44596	-0.445964	-0.226088
2.06	0.769464	1.44368	-0.443681	-0.230536
2.07	0.765038	1.44135	-0.441354	-0.234962
2.08	0.760637	1.43898	-0.438982	-0.239363
2.09	0.756259	1.43657	-0.436566	-0.243741
2.1	0.751906	1.43411	-0.434107	-0.248094
2.11	0.747577	1.4316	-0.431605	-0.252423
2.12	0.743274	1.42906	-0.429059	-0.256726
2.13	0.738996	1.42647	-0.42647	-0.261004
2.14	0.734744	1.42384	-0.423839	-0.265256
2.15	0.730519	1.42117	-0.421165	-0.269481
2.16	0.726321	1.41845	-0.418449	-0.273679
2.17	0.72215	1.41569	-0.415692	-0.27785
2.18	0.718007	1.41289	-0.412892	-0.281993
2.19	0.713893	1.41005	-0.410052	-0.286107
2.2	0.709807	1.40717	-0.40717	-0.290193
2.21	0.705749	1.40425	-0.404248	-0.294251
2.22	0.701722	1.40129	-0.401286	-0.298278
2.23	0.697724	1.39828	-0.398283	-0.302276
2.24	0.693756	1.39524	-0.39524	-0.306244
2.25	0.689819	1.39216	-0.392158	-0.310181
2.26	0.685913	1.38904	-0.389037	-0.314087
2.27	0.682039	1.38588	-0.385876	-0.317961
2.28	0.678196	1.38268	-0.382677	-0.321804
2.29	0.674385	1.37944	-0.37944	-0.325615
2.3	0.670607	1.37617	-0.376165	-0.329393
2.31	0.666862	1.37285	-0.372853	-0.333138
2.32	0.66315	1.3695	-0.369503	-0.33685
2.33	0.659472	1.36612	-0.366116	-0.340528
2.34	0.655828	1.36269	-0.362692	-0.344172
2.35	0.652218	1.35923	-0.359232	-0.347782
2.36	0.648643	1.35574	-0.355737	-0.351357
2.37	0.645104	1.35221	-0.352205	-0.354896
2.38	0.641599	1.34864	-0.348639	-0.358401
2.39	0.638131	1.34504	-0.345037	-0.361869
2.4	0.634699	1.3414	-0.341402	-0.365301
2.41	0.631303	1.33773	-0.337732	-0.368697
2.42	0.627944	1.33403	-0.334028	-0.372056
2.43	0.624623	1.33029	-0.330291	-0.375377
2.44	0.621339	1.32652	-0.32652	-0.378661
2.45	0.618092	1.32272	-0.322717	-0.381908
2.46	0.614884	1.31888	-0.318882	-0.385116
2.47	0.611715	1.31502	-0.315015	-0.388285
2.48	0.608584	1.31112	-0.311117	-0.391416
2.49	0.605493	1.30719	-0.307187	-0.394507
2.5	0.602441	1.30323	-0.303227	-0.397559
2.51	0.599428	1.29924	-0.299236	-0.400572
2.52	0.596456	1.29522	-0.295215	-0.403544
2.53	0.593524	1.29117	-0.291165	-0.406476
2.54	0.590633	1.28709	-0.287086	-0.409367
2.55	0.587782	1.28298	-0.282978	-0.412218
2.56	0.584973	1.27884	-0.278842	-0.415027
2.57	0.582206	1.27468	-0.274678	-0.417794
2.58	0.57948	1.27049	-0.270486	-0.42052
2.59	0.576796	1.26627	-0.266267	-0.423204
2.6	0.574155	1.26202	-0.262022	-0.425845
2.61	0.571556	1.25775	-0.257751	-0.428444
2.62	0.569	1.25345	-0.253453	-0.431
2.63	0.566487	1.24913	-0.249131	-0.433513
2.64	0.564017	1.24478	-0.244783	-0.435983
2.65	0.561591	1.24041	-0.240411	-0.438409
2.66	0.559209	1.23602	-0.236015	-0.440791
2.67	0.556871	1.2316	-0.231596	-0.443129
2.68	0.554577	1.22715	-0.227153	-0.445423
2.69	0.552328	1.22269	-0.222687	-0.447672
2.7	0.550123	1.2182	-0.2182	-0.449877
2.71	0.547964	1.21369	-0.21369	-0.452036
2.72	0.54585	1.20916	-0.209159	-0.45415
2.73	0.543781	1.20461	-0.204607	-0.456219
2.74	0.541758	1.20003	-0.200035	-0.458242
2.75	0.53978	1.19544	-0.195442	-0.46022
2.76	0.537849	1.19083	-0.19083	-0.462151
2.77	0.535964	1.1862	-0.1862	-0.464036
2.78	0.534125	1.18155	-0.18155	-0.465875
2.79	0.532333	1.17688	-0.176882	-0.467667
2.8	0.530587	1.1722	-0.172197	-0.469413
