-0.0123842 15586.8 5806.95 2.95832e-05
-0.0123842 15886.5 5803.23 3.01428e-05
-0.0123841 16186.3 5799.52 3.0702e-05
-0.0123841 16486 5795.81 3.12609e-05
-0.012384 16785.8 5792.1 3.18195e-05
-0.012384 17085.5 5788.39 3.23777e-05
-0.0123839 17385.3 5784.67 3.29355e-05
-0.0123838 17685 5780.96 3.3493e-05
-0.0123838 17984.8 5777.25 3.40501e-05
-0.0123837 18284.5 5773.54 3.46069e-05
-0.0123837 18584.2 5769.83 3.51633e-05
-0.0123836 18884 5766.11 3.57194e-05
-0.0123836 19183.7 5762.4 3.62752e-05
-0.0123835 19483.5 5758.69 3.68305e-05
-0.0123834 19783.2 5754.98 3.73856e-05
-0.0123834 20083 5751.27 3.79402e-05
-0.0123833 20382.7 5747.56 3.84946e-05
-0.0123833 20682.4 5743.84 3.90485e-05
-0.0123832 20982.2 5740.13 3.96022e-05
-0.0123832 21281.9 5736.42 4.01554e-05
-0.0123831 21581.7 5732.71 4.07084e-05
-0.012383 21881.4 5729 4.12609e-05
-0.012383 22181.2 5725.28 4.18132e-05
-0.0123839 22480.9 5721.57 4.2365e-05
-0.0123837 22780.7 5717.86 4.29165e-05
-0.0123835 23080.4 5714.15 4.34677e-05
-0.0123834 23380.1 5710.44 4.40185e-05
-0.0123832 23679.9 5706.73 4.4569e-05
-0.012383 23979.6 5703.01 4.51191e-05
-0.0123828 24279.4 5699.3 4.56689e-05
-0.0123826 24579.1 5695.59 4.62183e-05
-0.0123824 24878.9 5691.88 4.67673e-05
-0.0123823 25178.6 5688.17 4.7316e-05
-0.0123821 25478.3 5684.46 4.78644e-05
-0.0123819 25778.1 5680.74 4.84124e-05
-0.0123817 26077.8 5677.03 4.896e-05
-0.0123815 26377.6 5673.32 4.95073e-05
-0.0123813 26677.3 5669.61 5.00543e-05
-0.0123811 26977 5665.9 5.06009e-05
-0.012381 27276.8 5662.19 5.11471e-05
-0.0123808 27576.5 5658.48 5.1693e-05
-0.0123806 27876.3 5654.77 5.22386e-05
-0.0123804 28176 5651.06 5.27838e-05
-0.0123802 28475.8 5647.34 5.33286e-05
-0.01238 28775.5 5643.63 5.38731e-05
-0.0123798 29075.2 5639.92 5.44172e-05
-0.0123797 29375 5636.21 5.4961e-05
-0.0123795 29674.7 5632.5 5.55045e-05
-0.0123793 29974.5 5628.79 5.60475e-05
-0.0123791 30274.2 5625.08 5.65903e-05
-0.0123789 30574 5621.37 5.71327e-05
-0.0123787 30873.7 5617.66 5.76747e-05
-0.0123785 31173.4 5613.95 5.82164e-05
-0.0123784 31473.2 5610.24 5.87577e-05
-0.0123782 31772.9 5606.53 5.92987e-05
-0.012378 32072.7 5602.82 5.98393e-05
-0.0123778 32372.4 5599.11 6.03796e-05
-0.0123776 32672.1 5595.4 6.09195e-05
-0.0123774 32971.9 5591.69 6.14591e-05
-0.0123772 33271.6 5587.98 6.19983e-05
-0.012377 33571.4 5584.27 6.25372e-05
-0.0123769 33871.1 5580.56 6.30757e-05
-0.0123767 34170.8 5576.85 6.36139e-05
-0.0123765 34470.6 5573.14 6.41517e-05
-0.0123763 34770.3 5569.43 6.46892e-05
-0.0123761 35070.1 5565.72 6.52263e-05
-0.0123759 35369.8 5562.01 6.57631e-05
-0.0123757 35669.5 5558.3 6.62995e-05
-0.0123755 35969.3 5554.59 6.68355e-05
-0.0123754 36269 5550.88 6.73712e-05
-0.0123752 36568.8 5547.17 6.79066e-05
-0.012375 36868.5 5543.46 6.84416e-05
-0.0123748 37168.2 5539.75 6.89763e-05
-0.0123746 37468 5536.05 6.95106e-05
-0.0123744 37767.7 5532.34 7.00445e-05
-0.0123742 38067.5 5528.63 7.05781e-05
-0.012374 38367.2 5524.92 7.11114e-05
-0.0123738 38666.9 5521.21 7.16443e-05
-0.0123736 38966.7 5517.5 7.21769e-05
-0.0123735 39266.4 5513.79 7.27091e-05
-0.0123733 39566.2 5510.08 7.32409e-05
-0.0123731 39865.9 5506.37 7.37724e-05
-0.0123729 40165.6 5502.67 7.43036e-05
-0.0123727 40465.4 5498.96 7.48344e-05
-0.0123725 40765.1 5495.25 7.53648e-05
-0.0123723 41064.9 5491.54 7.58949e-05
-0.0123721 41364.6 5487.83 7.64246e-05
-0.0123719 41664.3 5484.12 7.6954e-05
-0.0123717 41964.1 5480.41 7.74831e-05
-0.0123716 42263.8 5476.71 7.80118e-05
-0.0123714 42563.6 5473 7.85401e-05
-0.0123712 42863.3 5469.29 7.90681e-05
-0.012371 43163 5465.58 7.95957e-05
-0.0123708 43462.8 5461.87 8.0123e-05
-0.0123706 43762.5 5458.17 8.065e-05
-0.0123704 44062.2 5454.46 8.11766e-05
-0.0123702 44362 5450.75 8.17028e-05
-0.01237 44661.7 5447.04 8.22287e-05
-0.0123698 44961.5 5443.33 8.27542e-05
-0.0123696 45261.2 5439.63 8.32794e-05
-0.0123694 45560.9 5435.92 8.38042e-05
-0.0123693 45860.7 5432.21 8.43287e-05
-0.0123691 46160.4 5428.5 8.48528e-05
-0.0123689 46460.2 5424.8 8.53766e-05
-0.0123687 46759.9 5421.09 8.59e-05
-0.0123685 47059.6 5417.38 8.64231e-05
-0.0123683 47359.4 5413.68 8.69458e-05
-0.0123681 47659.1 5409.97 8.74682e-05
-0.0123679 47958.8 5406.26 8.79902e-05
-0.0123677 48258.6 5402.55 8.85119e-05
-0.0123675 48558.3 5398.85 8.90332e-05
-0.0123673 48858.1 5395.14 8.95542e-05
-0.0123671 49157.8 5391.43 9.00748e-05
-0.0123669 49457.5 5387.73 9.05951e-05
-0.0123667 49757.3 5384.02 9.1115e-05
-0.0123666 50057 5380.31 9.16346e-05
-0.0123664 50356.7 5376.61 9.21538e-05
-0.0123662 50656.5 5372.9 9.26727e-05
-0.012366 50956.2 5369.19 9.31912e-05
-0.0123658 51255.9 5365.49 9.37094e-05
-0.0123656 51555.7 5361.78 9.42272e-05
-0.0123654 51855.4 5358.07 9.47446e-05
-0.0123652 52155.2 5354.37 9.52617e-05
-0.012365 52454.9 5350.66 9.57785e-05
-0.0123648 52754.6 5346.96 9.62949e-05
-0.0123646 53054.4 5343.25 9.6811e-05
-0.0123644 53354.1 5339.54 9.73267e-05
-0.0123642 53653.8 5335.84 9.78421e-05
-0.012364 53953.6 5332.13 9.83571e-05
-0.0123638 54253.3 5328.42 9.88717e-05
-0.0123636 54553 5324.72 9.9386e-05
-0.0123634 54852.8 5321.01 9.99e-05
-0.0123632 55152.5 5317.31 0.000100414
-0.012363 55452.3 5313.6 0.000100927
-0.0123628 55752 5309.9 0.00010144
-0.0123626 56051.7 5306.19 0.000101952
-0.0123625 56351.5 5302.49 0.000102464
-0.0123623 56651.2 5298.78 0.000102976
-0.0123621 56950.9 5295.07 0.000103488
-0.0123619 57250.7 5291.37 0.000103999
-0.0123617 57550.4 5287.66 0.00010451
-0.0123615 57850.1 5283.96 0.00010502
-0.0123613 58149.9 5280.25 0.00010553
-0.0123611 58449.6 5276.55 0.00010604
-0.0123609 58749.3 5272.84 0.000106549
-0.0123607 59049.1 5269.14 0.000107059
-0.0123605 59348.8 5265.43 0.000107567
-0.0123603 59648.5 5261.73 0.000108076
-0.0123601 59948.3 5258.02 0.000108584
-0.0123599 60248 5254.32 0.000109091
-0.0123597 60547.7 5250.62 0.000109599
-0.0123595 60847.5 5246.91 0.000110105
-0.0123593 61147.2 5243.21 0.000110612
-0.0123591 61446.9 5239.5 0.000111118
-0.0123589 61746.7 5235.8 0.000111624
-0.0123587 62046.4 5232.09 0.00011213
-0.0123585 62346.1 5228.39 0.000112635
-0.0123583 62645.9 5224.68 0.00011314
-0.0123581 62945.6 5220.98 0.000113644
-0.0123579 63245.3 5217.28 0.000114148
-0.0123577 63545.1 5213.57 0.000114652
-0.0123575 63844.8 5209.87 0.000115156
-0.0123573 64144.5 5206.16 0.000115659
-0.0123571 64444.3 5202.46 0.000116161
-0.0123569 64744 5198.76 0.000116664
-0.0123567 65043.7 5195.05 0.000117166
-0.0123565 65343.5 5191.35 0.000117668
-0.0123563 65643.2 5187.65 0.000118169
-0.0123561 65942.9 5183.94 0.00011867
-0.0123559 66242.7 5180.24 0.00011917
-0.0123557 66542.4 5176.54 0.000119671
-0.0123555 66842.1 5172.83 0.000120171
-0.0123553 67141.9 5169.13 0.00012067
-0.0123551 67441.6 5165.43 0.000121169
-0.0123549 67741.3 5161.72 0.000121668
-0.0123547 68041.1 5158.02 0.000122167
-0.0123545 68340.8 5154.32 0.000122665
-0.0123543 68640.5 5150.61 0.000123163
-0.0123541 68940.3 5146.91 0.00012366
-0.0123539 69240 5143.21 0.000124158
-0.0123537 69539.7 5139.5 0.000124654
-0.0123535 69839.5 5135.8 0.000125151
-0.0123533 70139.2 5132.1 0.000125647
-0.0123531 70438.9 5128.4 0.000126143
-0.0123529 70738.7 5124.69 0.000126638
-0.0123527 71038.4 5120.99 0.000127133
-0.0123525 71338.1 5117.29 0.000127628
-0.0123523 71637.9 5113.59 0.000128122
-0.0123521 71937.6 5109.88 0.000128616
-0.0123519 72237.3 5106.18 0.00012911
-0.0123517 72537 5102.48 0.000129603
-0.0123515 72836.8 5098.78 0.000130096
-0.0123512 73136.5 5095.08 0.000130588
-0.012351 73436.2 5091.37 0.000131081
-0.0123508 73736 5087.67 0.000131572
-0.0123506 74035.7 5083.97 0.000132064
-0.0123504 74335.4 5080.27 0.000132555
-0.0123502 74635.2 5076.57 0.000133046
-0.01235 74934.9 5072.87 0.000133536
-0.0123498 75234.6 5069.16 0.000134026
-0.0123496 75534.3 5065.46 0.000134516
-0.0123494 75834.1 5061.76 0.000135006
-0.0123492 76133.8 5058.06 0.000135495
-0.012349 76433.5 5054.36 0.000135983
-0.0123488 76733.3 5050.66 0.000136472
-0.0123486 77033 5046.96 0.00013696
-0.0123484 77332.7 5043.25 0.000137448
-0.0123482 77632.5 5039.55 0.000137935
-0.012348 77932.2 5035.85 0.000138422
-0.0123478 78231.9 5032.15 0.000138908
-0.0123476 78531.6 5028.45 0.000139395
-0.0123474 78831.4 5024.75 0.000139881
-0.0123471 79131.1 5021.05 0.000140366
-0.0123469 79430.8 5017.35 0.000140851
-0.0123467 79730.6 5013.65 0.000141336
-0.0123465 80030.3 5009.95 0.000141821
-0.0123463 80330 5006.25 0.000142305
-0.0123461 80629.7 5002.55 0.000142789
-0.0123459 80929.5 4998.84 0.000143272
-0.0123457 81229.2 4995.14 0.000143755
-0.0123455 81528.9 4991.44 0.000144238
-0.0123453 81828.7 4987.74 0.00014472
-0.0123451 82128.4 4984.04 0.000145203
-0.0123449 82428.1 4980.34 0.000145684
-0.0123447 82727.8 4976.64 0.000146166
-0.0123445 83027.6 4972.94 0.000146647
-0.0123442 83327.3 4969.24 0.000147127
-0.012344 83627 4965.54 0.000147608
-0.0123438 83926.8 4961.84 0.000148088
-0.0123436 84226.5 4958.14 0.000148567
-0.0123434 84526.2 4954.44 0.000149046
-0.0123432 84825.9 4950.75 0.000149525
-0.012343 85125.7 4947.05 0.000150004
-0.0123428 85425.4 4943.35 0.000150482
-0.0123426 85725.1 4939.65 0.00015096
-0.0123424 86024.8 4935.95 0.000151438
-0.0123422 86324.6 4932.25 0.000151915
-0.0123419 86624.3 4928.55 0.000152391
-0.0123417 86924 4924.85 0.000152868
-0.0123415 87223.7 4921.15 0.000153344
-0.0123413 87523.5 4917.45 0.00015382
-0.0123411 87823.2 4913.75 0.000154295
-0.0123409 88122.9 4910.05 0.00015477
-0.0123407 88422.7 4906.36 0.000155245
-0.0123405 88722.4 4902.66 0.000155719
-0.0123403 89022.1 4898.96 0.000156193
-0.0123401 89321.8 4895.26 0.000156667
-0.0123398 89621.6 4891.56 0.00015714
-0.0123396 89921.3 4887.86 0.000157613
-0.0123394 90221 4884.16 0.000158086
-0.0123392 90520.7 4880.47 0.000158558
-0.012339 90820.5 4876.77 0.00015903
-0.0123388 91120.2 4873.07 0.000159502
-0.0123386 91419.9 4869.37 0.000159973
-0.0123384 91719.6 4865.67 0.000160444
-0.0123382 92019.4 4861.97 0.000160914
-0.0123379 92319.1 4858.28 0.000161384
-0.0123377 92618.8 4854.58 0.000161854
-0.0123375 92918.5 4850.88 0.000162324
-0.0123373 93218.3 4847.18 0.000162793
-0.0123371 93518 4843.49 0.000163262
-0.0123369 93817.7 4839.79 0.00016373
-0.0123367 94117.4 4836.09 0.000164198
-0.0123364 94417.1 4832.39 0.000164666
-0.0123362 94716.9 4828.69 0.000165133
-0.012336 95016.6 4825 0.0001656
-0.0123358 95316.3 4821.3 0.000166067
-0.0123356 95616 4817.6 0.000166533
-0.0123354 95915.8 4813.91 0.000166999
-0.0123352 96215.5 4810.21 0.000167465
-0.012335 96515.2 4806.51 0.00016793
-0.0123347 96814.9 4802.81 0.000168395
-0.0123345 97114.7 4799.12 0.000168859
-0.0123343 97414.4 4795.42 0.000169324
-0.0123341 97714.1 4791.72 0.000169787
-0.0123339 98013.8 4788.03 0.000170251
-0.0123337 98313.6 4784.33 0.000170714
-0.0123334 98613.3 4780.63 0.000171177
-0.0123332 98913 4776.94 0.000171639
-0.012333 99212.7 4773.24 0.000172101
-0.0123328 99512.4 4769.54 0.000172563
-0.0123326 99812.2 4765.85 0.000173025
-0.0123324 100112 4762.15 0.000173486
-0.0123322 100412 4758.46 0.000173946
-0.0123319 100711 4754.76 0.000174407
-0.0123317 101011 4751.06 0.000174867
-0.0123315 101311 4747.37 0.000175326
-0.0123313 101610 4743.67 0.000175786
-0.0123311 101910 4739.98 0.000176245
-0.0123309 102210 4736.28 0.000176703
-0.0123306 102510 4732.58 0.000177162
-0.0123304 102809 4728.89 0.00017762
-0.0123302 103109 4725.19 0.000178077
-0.01233 103409 4721.5 0.000178534
-0.0123298 103709 4717.8 0.000178991
-0.0123295 104008 4714.11 0.000179448
-0.0123293 104308 4710.41 0.000179904
-0.0123291 104608 4706.72 0.00018036
-0.0123289 104907 4703.02 0.000180815
-0.0123287 105207 4699.33 0.00018127
-0.0123285 105507 4695.63 0.000181725
-0.0123282 105807 4691.93 0.000182179
-0.012328 106106 4688.24 0.000182633
-0.0123278 106406 4684.55 0.000183087
-0.0123276 106706 4680.85 0.000183541
-0.0123274 107005 4677.16 0.000183994
-0.0123271 107305 4673.46 0.000184446
-0.0123269 107605 4669.77 0.000184899
-0.0123267 107905 4666.07 0.000185351
-0.0123265 108204 4662.38 0.000185802
-0.0123263 108504 4658.68 0.000186253
-0.012326 108804 4654.99 0.000186704
-0.0123258 109103 4651.29 0.000187155
-0.0123256 109403 4647.6 0.000187605
-0.0123254 109703 4643.91 0.000188055
-0.0123252 110003 4640.21 0.000188505
-0.0123249 110302 4636.52 0.000188954
-0.0123247 110602 4632.82 0.000189403
-0.0123245 110902 4629.13 0.000189851
-0.0123243 111202 4625.44 0.000190299
-0.012324 111501 4621.74 0.000190747
-0.0123238 111801 4618.05 0.000191194
-0.0123236 112101 4614.36 0.000191641
-0.0123234 112400 4610.66 0.000192088
-0.0123232 112700 4606.97 0.000192534
-0.0123229 113000 4603.27 0.000192981
-0.0123227 113300 4599.58 0.000193426
-0.0123225 113599 4595.89 0.000193872
-0.0123223 113899 4592.2 0.000194316
-0.012322 114199 4588.5 0.000194761
-0.0123218 114498 4584.81 0.000195205
-0.0123216 114798 4581.12 0.000195649
-0.0123214 115098 4577.42 0.000196093
-0.0123211 115398 4573.73 0.000196536
-0.0123209 115697 4570.04 0.000196979
-0.0123207 115997 4566.34 0.000197422
-0.0123205 116297 4562.65 0.000197864
-0.0123203 116596 4558.96 0.000198306
-0.01232 116896 4555.27 0.000198747
-0.0123198 117196 4551.57 0.000199188
-0.0123196 117496 4547.88 0.000199629
-0.0123194 117795 4544.19 0.000200069
-0.0123191 118095 4540.5 0.000200509
-0.0123189 118395 4536.81 0.000200949
-0.0123187 118694 4533.11 0.000201389
-0.0123184 118994 4529.42 0.000201828
-0.0123182 119294 4525.73 0.000202266
-0.012318 119594 4522.04 0.000202705
-0.0123178 119893 4518.35 0.000203143
-0.0123175 120193 4514.65 0.00020358
-0.0123173 120493 4510.96 0.000204018
-0.0123171 120792 4507.27 0.000204454
-0.0123169 121092 4503.58 0.000204891
-0.0123166 121392 4499.89 0.000205327
-0.0123164 121692 4496.2 0.000205763
-0.0123162 121991 4492.5 0.000206199
-0.012316 122291 4488.81 0.000206634
-0.0123157 122591 4485.12 0.000207069
-0.0123155 122890 4481.43 0.000207503
-0.0123153 123190 4477.74 0.000207937
-0.012315 123490 4474.05 0.000208371
-0.0123148 123790 4470.36 0.000208805
-0.0123146 124089 4466.67 0.000209238
-0.0123144 124389 4462.98 0.00020967
-0.0123141 124689 4459.29 0.000210103
-0.0123139 124988 4455.6 0.000210535
-0.0123137 125288 4451.9 0.000210967
-0.0123134 125588 4448.21 0.000211398
-0.0123132 125888 4444.52 0.000211829
-0.012313 126187 4440.83 0.00021226
-0.0123128 126487 4437.14 0.00021269
-0.0123125 126787 4433.45 0.00021312
-0.0123123 127086 4429.76 0.000213549
-0.0123121 127386 4426.07 0.000213979
-0.0123118 127686 4422.38 0.000214408
-0.0123116 127986 4418.69 0.000214836
-0.0123114 128285 4415 0.000215264
-0.0123111 128585 4411.31 0.000215692
-0.0123109 128885 4407.62 0.00021612
-0.0123107 129184 4403.93 0.000216547
-0.0123104 129484 4400.24 0.000216974
-0.0123102 129784 4396.56 0.0002174
-0.01231 130083 4392.87 0.000217826
-0.0123098 130383 4389.18 0.000218252
-0.0123095 130683 4385.49 0.000218677
-0.0123093 130983 4381.8 0.000219103
-0.0123091 131282 4378.11 0.000219527
-0.0123088 131582 4374.42 0.000219952
-0.0123086 131882 4370.73 0.000220376
-0.0123084 132181 4367.04 0.000220799
-0.0123081 132481 4363.35 0.000221223
-0.0123079 132781 4359.66 0.000221646
-0.0123077 133081 4355.98 0.000222068
-0.0123074 133380 4352.29 0.00022249
-0.0123072 133680 4348.6 0.000222912
-0.012307 133980 4344.91 0.000223334
-0.0123067 134279 4341.22 0.000223755
-0.0123065 134579 4337.53 0.000224176
-0.0123063 134879 4333.84 0.000224597
-0.012306 135179 4330.16 0.000225017
-0.0123058 135478 4326.47 0.000225437
-0.0123055 135778 4322.78 0.000225856
-0.0123053 136078 4319.09 0.000226275
-0.0123051 136377 4315.4 0.000226694
-0.0123048 136677 4311.72 0.000227112
-0.0123046 136977 4308.03 0.00022753
-0.0123044 137276 4304.34 0.000227948
-0.0123041 137576 4300.65 0.000228366
-0.0123039 137876 4296.97 0.000228783
-0.0123037 138176 4293.28 0.000229199
-0.0123034 138475 4289.59 0.000229616
-0.0123032 138775 4285.9 0.000230032
-0.0123029 139075 4282.22 0.000230447
-0.0123027 139374 4278.53 0.000230863
-0.0123025 139674 4274.84 0.000231278
-0.0123022 139974 4271.16 0.000231692
-0.012302 140274 4267.47 0.000232106
-0.0123018 140573 4263.78 0.00023252
-0.0123015 140873 4260.09 0.000232934
-0.0123013 141173 4256.41 0.000233347
-0.012301 141472 4252.72 0.00023376
-0.0123008 141772 4249.03 0.000234172
-0.0123006 142072 4245.35 0.000234584
-0.0123003 142371 4241.66 0.000234996
-0.0123001 142671 4237.97 0.000235408
-0.0122999 142971 4234.29 0.000235819
-0.0122996 143271 4230.6 0.00023623
-0.0122994 143570 4226.92 0.00023664
-0.0122991 143870 4223.23 0.00023705
-0.0122989 144170 4219.54 0.00023746
-0.0122987 144469 4215.86 0.000237869
-0.0122984 144769 4212.17 0.000238278
-0.0122982 145069 4208.49 0.000238687
-0.0122979 145369 4204.8 0.000239095
-0.0122977 145668 4201.12 0.000239503
-0.0122975 145968 4197.43 0.000239911
-0.0122972 146268 4193.74 0.000240318
-0.012297 146567 4190.06 0.000240725
-0.0122967 146867 4186.37 0.000241131
-0.0122965 147167 4182.69 0.000241538
-0.0122962 147466 4179 0.000241943
-0.012296 147766 4175.32 0.000242349
-0.0122958 148066 4171.63 0.000242754
-0.0122955 148366 4167.95 0.000243159
-0.0122953 148665 4164.26 0.000243563
-0.012295 148965 4160.58 0.000243968
-0.0122948 149265 4156.89 0.000244371
-0.0122945 149564 4153.21 0.000244775
-0.0122943 149864 4149.52 0.000245178
-0.0122941 150164 4145.84 0.000245581
-0.0122938 150463 4142.15 0.000245983
-0.0122936 150763 4138.47 0.000246385
-0.0122933 151063 4134.79 0.000246787
-0.0122931 151363 4131.1 0.000247188
-0.0122928 151662 4127.42 0.000247589
-0.0122926 151962 4123.73 0.00024799
-0.0122923 152262 4120.05 0.00024839
-0.0122921 152561 4116.37 0.00024879
-0.0122919 152861 4112.68 0.000249189
-0.0122916 153161 4109 0.000249589
-0.0122914 153460 4105.31 0.000249988
-0.0122911 153760 4101.63 0.000250386
-0.0122909 154060 4097.95 0.000250784
-0.0122906 154360 4094.26 0.000251182
-0.0122904 154659 4090.58 0.00025158
-0.0122901 154959 4086.9 0.000251977
-0.0122899 155259 4083.21 0.000252374
-0.0122896 155558 4079.53 0.00025277
-0.0122894 155858 4075.85 0.000253166
-0.0122891 156158 4072.16 0.000253562
-0.0122889 156457 4068.48 0.000253957
-0.0122887 156757 4064.8 0.000254352
-0.0122884 157057 4061.12 0.000254747
-0.0122882 157356 4057.43 0.000255142
-0.0122879 157656 4053.75 0.000255536
-0.0122877 157956 4050.07 0.000255929
-0.0122874 158256 4046.39 0.000256323
-0.0122872 158555 4042.7 0.000256715
-0.0122869 158855 4039.02 0.000257108
-0.0122867 159155 4035.34 0.0002575
-0.0122864 159454 4031.66 0.000257892
-0.0122862 159754 4027.97 0.000258284
-0.0122859 160054 4024.29 0.000258675
-0.0122857 160353 4020.61 0.000259066
-0.0122854 160653 4016.93 0.000259457
-0.0122852 160953 4013.25 0.000259847
-0.0122849 161253 4009.56 0.000260237
-0.0122847 161552 4005.88 0.000260626
-0.0122844 161852 4002.2 0.000261015
-0.0122842 162152 3998.52 0.000261404
-0.0122839 162451 3994.84 0.000261792
-0.0122837 162751 3991.16 0.00026218
-0.0122834 163051 3987.48 0.000262568
-0.0122832 163350 3983.8 0.000262956
-0.0122829 163650 3980.11 0.000263343
-0.0122827 163950 3976.43 0.000263729
-0.0122824 164249 3972.75 0.000264116
-0.0122821 164549 3969.07 0.000264502
-0.0122819 164849 3965.39 0.000264887
-0.0122816 165149 3961.71 0.000265273
-0.0122814 165448 3958.03 0.000265658
-0.0122811 165748 3954.35 0.000266042
-0.0122809 166048 3950.67 0.000266426
-0.0122806 166347 3946.99 0.00026681
-0.0122804 166647 3943.31 0.000267194
-0.0122801 166947 3939.63 0.000267577
-0.0122799 167246 3935.95 0.00026796
-0.0122796 167546 3932.27 0.000268343
-0.0122794 167846 3928.59 0.000268725
-0.0122791 168145 3924.91 0.000269107
-0.0122788 168445 3921.23 0.000269488
-0.0122786 168745 3917.55 0.000269869
-0.0122783 169044 3913.87 0.00027025
-0.0122781 169344 3910.19 0.00027063
-0.0122778 169644 3906.51 0.00027101
-0.0122776 169944 3902.83 0.00027139
-0.0122773 170243 3899.15 0.00027177
-0.0122771 170543 3895.47 0.000272149
-0.0122768 170843 3891.79 0.000272527
-0.0122765 171142 3888.11 0.000272906
-0.0122763 171442 3884.43 0.000273284
-0.012276 171742 3880.75 0.000273661
-0.0122758 172041 3877.08 0.000274038
-0.0122755 172341 3873.4 0.000274415
-0.0122753 172641 3869.72 0.000274792
-0.012275 172940 3866.04 0.000275168
-0.0122747 173240 3862.36 0.000275544
-0.0122745 173540 3858.68 0.00027592
-0.0122742 173839 3855 0.000276295
-0.012274 174139 3851.33 0.00027667
-0.0122737 174439 3847.65 0.000277044
-0.0122734 174739 3843.97 0.000277418
-0.0122732 175038 3840.29 0.000277792
-0.0122729 175338 3836.61 0.000278166
-0.0122727 175638 3832.93 0.000278539
-0.0122724 175937 3829.26 0.000278912
-0.0122721 176237 3825.58 0.000279284
-0.0122719 176537 3821.9 0.000279656
-0.0122716 176836 3818.22 0.000280028
-0.0122714 177136 3814.55 0.000280399
-0.0122711 177436 3810.87 0.00028077
-0.0122708 177735 3807.19 0.000281141
-0.0122706 178035 3803.51 0.000281511
-0.0122703 178335 3799.84 0.000281881
-0.01227 178634 3796.16 0.000282251
-0.0122698 178934 3792.48 0.00028262
-0.0122695 179234 3788.81 0.000282989
-0.0122693 179533 3785.13 0.000283358
-0.012269 179833 3781.45 0.000283726
-0.0122687 180133 3777.78 0.000284094
-0.0122685 180433 3774.1 0.000284461
-0.0122682 180732 3770.42 0.000284829
-0.0122679 181032 3766.75 0.000285195
-0.0122677 181332 3763.07 0.000285562
-0.0122674 181631 3759.39 0.000285928
-0.0122672 181931 3755.72 0.000286294
-0.0122669 182231 3752.04 0.000286659
-0.0122666 182530 3748.36 0.000287024
-0.0122664 182830 3744.69 0.000287389
-0.0122661 183130 3741.01 0.000287754
-0.0122658 183429 3737.34 0.000288118
-0.0122656 183729 3733.66 0.000288481
-0.0122653 184029 3729.99 0.000288845
-0.012265 184328 3726.31 0.000289208
-0.0122648 184628 3722.63 0.00028957
-0.0122645 184928 3718.96 0.000289933
-0.0122642 185227 3715.28 0.000290295
-0.012264 185527 3711.61 0.000290656
-0.0122637 185827 3707.93 0.000291018
-0.0122634 186126 3704.26 0.000291379
-0.0122632 186426 3700.58 0.000291739
-0.0122629 186726 3696.91 0.000292099
