0 6.02878e-10
3.53 6.02971e-10
7.06 5.99787e-10
10.59 5.98286e-10
14.12 5.91826e-10
17.65 5.88096e-10
21.18 5.7997e-10
24.71 5.72469e-10
28.24 5.62842e-10
31.77 5.50285e-10
35.3 5.35792e-10
38.83 5.18193e-10
42.36 4.97952e-10
45.89 4.73387e-10
49.42 4.43564e-10
52.95 4.06181e-10
56.48 3.62272e-10
60.01 3.06118e-10
63.54 2.33631e-10
67.07 1.55148e-10
