0 5.31598e-10
3.53 5.31283e-10
7.06 5.2725e-10
10.59 5.23862e-10
14.12 5.15203e-10
17.65 5.07872e-10
21.18 4.95452e-10
24.71 4.82123e-10
28.24 4.65034e-10
31.77 4.43119e-10
35.3 4.16343e-10
38.83 3.8255e-10
42.36 3.40021e-10
45.89 2.83009e-10
49.42 2.15859e-10
52.95 1.53305e-10
56.48 1.0438e-10
60.01 7.23601e-11
63.54 5.93382e-11
67.07 5.75072e-11
