0 6.38803e-10
3.53 6.39069e-10
7.06 6.36185e-10
10.59 6.35418e-10
14.12 6.29767e-10
17.65 6.2741e-10
21.18 6.20836e-10
24.71 6.15431e-10
28.24 6.08411e-10
31.77 5.98945e-10
35.3 5.88301e-10
38.83 5.75445e-10
42.36 5.61125e-10
45.89 5.43962e-10
49.42 5.23497e-10
52.95 4.9798e-10
56.48 4.70066e-10
60.01 4.35366e-10
63.54 3.93547e-10
67.07 3.42797e-10
