0 205538 0
3.53 204715 0
7.06 204025 0
10.59 202657 0
14.12 200849 0
17.65 197066 0
21.18 194637 0
24.71 190122 0
28.24 185312 0
31.77 178957 0
35.3 171165 0
38.83 161576 0
42.36 150630 0
45.89 136513 0
49.42 118115 0
52.95 95905.2 0
56.48 74451.7 0
60.01 55418.5 0
63.54 39262.9 0
67.07 27853.7 0
