0 116726 0
3.53 116307 0
7.06 115293 0
10.59 113435 0
14.12 111105 0
17.65 107847 0
21.18 103796 0
24.71 98874.3 0
28.24 93009.7 0
31.77 85979.6 0
35.3 77752 0
38.83 67376.1 0
42.36 56309 0
45.89 46093 0
49.42 37404.8 0
52.95 30451.9 0
56.48 25259.4 0
60.01 20506.3 0
63.54 15657 0
67.07 11109.5 0
