0 57894 0
3.53 57881.8 0
7.06 57512.9 0
10.59 57254.1 0
14.12 56460.6 0
17.65 55849 0
21.18 54707 0
24.71 53473.1 0
28.24 51815.3 0
31.77 49558.5 0
35.3 46610.5 0
38.83 42264.6 0
42.36 36639 0
45.89 30904.6 0
49.42 25499.6 0
52.95 20391.5 0
56.48 16447.3 0
60.01 13180.3 0
63.54 9883.97 0
67.07 6910.86 0
