0 152905 0
3.53 152624 0
7.06 151331 0
10.59 149673 0
14.12 147026 0
17.65 143724 0
21.18 139629 0
24.71 134685 0
28.24 128200 0
31.77 120840 0
35.3 111922 0
38.83 101382 0
42.36 87695.5 0
45.89 72411.3 0
49.42 57908.4 0
52.95 45587.4 0
56.48 35616.3 0
60.01 28291.9 0
63.54 22261.8 0
67.07 16170.9 0
