0 75001.7 0
3.53 74639.8 0
7.06 73879.3 0
10.59 72528.4 0
14.12 70540.9 0
17.65 68028.6 0
21.18 64899.6 0
24.71 61198.3 0
28.24 56876 0
31.77 51921.3 0
35.3 46087.1 0
38.83 39543.3 0
42.36 33313.3 0
45.89 27838.8 0
49.42 23208 0
52.95 19506.2 0
56.48 16257.4 0
60.01 12948.6 0
63.54 9746.05 0
67.07 6875.95 0
