0 176866 0
3.53 176742 0
7.06 175345 0
10.59 174115 0
14.12 171087 0
17.65 168498 0
21.18 164214 0
24.71 159636 0
28.24 153885 0
31.77 146656 0
35.3 138089 0
38.83 127642 0
42.36 115166 0
45.89 98657.7 0
49.42 80302.2 0
52.95 62914.8 0
56.48 48292.2 0
60.01 36190.2 0
63.54 27791.5 0
67.07 20750.6 0
